reset,address,consumption,gym,timestamp,multiStepPredictions.actual,multiStepPredictions.1,multiStepPredictions.5,multiStepBucketLikelihoods.1,multiStepBucketLikelihoods.5,multiStepBestPredictions.actual,multiStepBestPredictions.1,multiStepBestPredictions.5,anomalyScore,anomalyLabel,multiStepBestPredictions:multiStep:errorMetric='aae':steps=1:window=1000:field=consumption,prediction:trivial:errorMetric='aae':steps=5:window=1000:field=consumption,multiStepBestPredictions:multiStep:errorMetric='aae':steps=5:window=1000:field=consumption,prediction:trivial:errorMetric='aae':steps=1:window=1000:field=consumption
0,Shop 67 197-215 Condamine Street Balgowlah 2093,7.9,Balgowlah Platinum,2010-07-27 23:00:00,7.9,{4.960269944861212: 0.23449230809589114	 22.969299999999997: 0.029126704949834378	 6.856: 0.038214183731270175	 4.695243783107236: 0.11134136650315417	 22.383537098992797: 0.080366689501950431	 21.863239129999997: 0.04414635928301814	 10.7: 0.041203437431637679	 9.3113: 0.063502657111222771},{43.55352308742195: 0.032109650112976049	 40.0685063086872: 0.064080367328065907	 40.58057321145188: 0.036278863086187919	 38.77635596201588: 0.070201754227267613	 39.404081840695895: 0.061888053171058929	 36.97226003439508: 0.033561079642563628	 38.21848564506419: 0.034636845811691436	 4.960269944861212: 0.12838528735588306},{0: 0.11134136650315417	 1: 0.23449230809589114	 4: 0.038214183731270175	 8: 0.063502657111222771	 10: 0.041203437431637679	 29: 0.04414635928301814	 30: 0.080366689501950431	 31: 0.029126704949834378},{65: 0.032109650112976049	 1: 0.12838528735588306	 54: 0.033561079642563628	 56: 0.034636845811691436	 57: 0.070201754227267613	 58: 0.061888053171058929	 59: 0.064080367328065907	 60: 0.036278863086187919},7.9,4.96026994486,4.96026994486,0.8762263324,[],5.61398850458,15.7891760905,11.0846412662,5.82487961477
0,Shop 67 197-215 Condamine Street Balgowlah 2093,22.4,Balgowlah Platinum,2010-07-28 00:00:00,22.4,{4.695243783107236: 0.12867139889343834	 5.0321889614028485: 0.17978321628538632	 22.383537098992797: 0.12628801994700242	 21.863239129999997: 0.056744960636979633	 20.704099999999997: 0.027902687469867286	 21.233487999999998: 0.077920886479698345	 9.3113: 0.093226453677321158	 17.682699999999997: 0.032266350486179748},{40.0685063086872: 0.060793781149435663	 40.58057321145188: 0.038194630761825415	 38.77635596201588: 0.068014715009813903	 39.404081840695895: 0.060885256897429844	 22.383537098992797: 0.04733536089778926	 21.863239129999997: 0.045314544769888158	 38.21848564506419: 0.044086267966255678	 4.960269944861212: 0.08830084930450445},{0: 0.12867139889343834	 1: 0.17978321628538632	 8: 0.093226453677321158	 22: 0.032266350486179748	 27: 0.027902687469867286	 28: 0.077920886479698345	 29: 0.056744960636979633	 30: 0.12628801994700242},{1: 0.08830084930450445	 56: 0.044086267966255678	 57: 0.068014715009813903	 58: 0.060885256897429844	 59: 0.060793781149435663	 60: 0.038194630761825415	 29: 0.045314544769888158	 30: 0.04733536089778926},22.4,5.0321889614,4.96026994486,0.8803456106,[],5.63282475864,15.8027419355,11.0948914094,5.83878205128
0,Shop 67 197-215 Condamine Street Balgowlah 2093,11.3,Balgowlah Platinum,2010-07-28 01:00:00,11.3,{41.86700352851776: 0.041308440013853628	 22.969299999999997: 0.041234317416062073	 15.699943899999997: 0.039990823602141949	 4.695243783107236: 0.079711789633786764	 5.0321889614028485: 0.16519735385518791	 16.549999999999997: 0.036671803007661624	 21.863239129999997: 0.033981042454074933	 20.704099999999997: 0.032667437613416561},{40.0685063086872: 0.061176014086278797	 4.960269944861212: 0.10724697786721848	 40.58057321145188: 0.044632991257542734	 38.77635596201588: 0.050344391387135465	 39.404081840695895: 0.045757136209636076	 4.695243783107236: 0.051643219442686454	 38.21848564506419: 0.037519740524302674	 36.97226003439508: 0.035203221201509906},{0: 0.079711789633786764	 1: 0.16519735385518791	 19: 0.039990823602141949	 20: 0.036671803007661624	 27: 0.032667437613416561	 29: 0.033981042454074933	 62: 0.041308440013853628	 31: 0.041234317416062073},{0: 0.051643219442686454	 1: 0.10724697786721848	 54: 0.035203221201509906	 56: 0.037519740524302674	 57: 0.050344391387135465	 58: 0.045757136209636076	 59: 0.061176014086278797	 60: 0.044632991257542734},11.3,5.0321889614,4.96026994486,0.8844648888,[],5.63384073669,15.8267310789,11.0872341448,5.8472
0,Shop 67 197-215 Condamine Street Balgowlah 2093,4.8,Balgowlah Platinum,2010-07-28 02:00:00,4.8,{41.86700352851776: 0.021052788526126302	 22.38847596929496: 0.069807977602176177	 38.77635596201588: 0.022932913192398624	 22.969299999999997: 0.03592827030724894	 15.699943899999997: 0.047223656576332144	 4.695243783107236: 0.13531307674030496	 5.0321889614028485: 0.22530894591540193	 17.682699999999997: 0.024314085070393621},{40.0685063086872: 0.05172760308215206	 4.960269944861212: 0.24388545296460509	 38.77635596201588: 0.035289734519283113	 12.0: 0.035503862646001874	 15.699943899999997: 0.055241885391883697	 39.404081840695895: 0.029905494674101144	 4.695243783107236: 0.086915001046517185	 38.21848564506419: 0.034858125980246735},{0: 0.13531307674030496	 1: 0.22530894591540193	 19: 0.047223656576332144	 30: 0.069807977602176177	 22: 0.024314085070393621	 57: 0.022932913192398624	 62: 0.021052788526126302	 31: 0.03592827030724894},{0: 0.086915001046517185	 1: 0.24388545296460509	 13: 0.035503862646001874	 19: 0.055241885391883697	 56: 0.034858125980246735	 57: 0.035289734519283113	 58: 0.029905494674101144	 59: 0.05172760308215206},4.8,5.0321889614,4.96026994486,0.888584167,[],5.62521189999,15.847266881,11.0696666782,5.8482428115
0,Shop 67 197-215 Condamine Street Balgowlah 2093,4.9,Balgowlah Platinum,2010-07-28 03:00:00,4.9,{22.38847596929496: 0.093347700373041145	 22.969299999999997: 0.030642915818461781	 4.695243783107236: 0.19973124467898018	 5.0321889614028485: 0.25942522790043132	 21.863239129999997: 0.020960919171574464	 7.914: 0.019303414904453645	 21.233487999999998: 0.017567143455946087	 17.682699999999997: 0.017814783856480273},{43.55352308742195: 0.034130853590696127	 40.0685063086872: 0.058038906845941741	 42.908768746438994: 0.036148848227704283	 4.960269944861212: 0.19606959348301217	 41.86700352851776: 0.046460941050292484	 4.695243783107236: 0.20428768651821172	 22.383537098992797: 0.074884012911577799	 38.21848564506419: 0.033055544710574224},{0: 0.19973124467898018	 1: 0.25942522790043132	 6: 0.019303414904453645	 22: 0.017814783856480273	 28: 0.017567143455946087	 29: 0.020960919171574464	 30: 0.093347700373041145	 31: 0.030642915818461781},{64: 0.036148848227704283	 65: 0.034130853590696127	 0: 0.20428768651821172	 1: 0.19606959348301217	 62: 0.046460941050292484	 56: 0.033055544710574224	 59: 0.058038906845941741	 30: 0.074884012911577799},4.9,5.0321889614,4.69524378311,0.888584167,[],5.61645109785,15.8223113965,11.0522270146,5.83907496013
0,Shop 67 197-215 Condamine Street Balgowlah 2093,4.8,Balgowlah Platinum,2010-07-28 04:00:00,4.8,{40.0685063086872: 0.019886513049960558	 22.38847596929496: 0.071740514789025461	 13.598599999999996: 0.019279898287557048	 22.969299999999997: 0.029750639227294547	 4.695243783107236: 0.17164749326610865	 21.863239129999997: 0.020620750771674908	 7.914: 0.0249561919773429	 4.962532272981994: 0.26143043791920983},{43.55352308742195: 0.038088706328003749	 40.0685063086872: 0.039913800819572694	 41.23637687001129: 0.027754134262991198	 41.86700352851776: 0.037760405914954887	 4.695243783107236: 0.20153215912838979	 5.0321889614028485: 0.24096199573837088	 22.383537098992797: 0.038805710503246993	 38.21848564506419: 0.03344927972431333},{0: 0.17164749326610865	 1: 0.26143043791920983	 6: 0.0249561919773429	 15: 0.019279898287557048	 59: 0.019886513049960558	 29: 0.020620750771674908	 30: 0.071740514789025461	 31: 0.029750639227294547},{0: 0.20153215912838979	 65: 0.038088706328003749	 1: 0.24096199573837088	 62: 0.037760405914954887	 56: 0.03344927972431333	 59: 0.039913800819572694	 61: 0.027754134262991198	 30: 0.038805710503246993},4.8,4.96253227298,5.0321889614,0.88493033,[],5.60776651373,15.8019230769,11.03488721,5.82993630573
0,Shop 67 197-215 Condamine Street Balgowlah 2093,13.3,Balgowlah Platinum,2010-07-28 05:00:00,13.3,{22.38847596929496: 0.10735430585566073	 11.7173: 0.035829924891732493	 4.943772591087395: 0.19954360011605943	 22.969299999999997: 0.064850585253451207	 4.695243783107236: 0.13070747465617286	 21.863239129999997: 0.026367069971530738	 20.704099999999997: 0.038256231016044258	 21.233487999999998: 0.05230769030732578},{41.86700352851776: 0.039793086831542389	 42.1612979639: 0.035175529906838005	 22.969299999999997: 0.062492919999717247	 4.695243783107236: 0.050099240533527489	 5.0321889614028485: 0.095471896183561764	 22.383537098992797: 0.087158325055256405	 44.725903272189996: 0.038518611321325648	 44.10962569331197: 0.051170810577626},{0: 0.13070747465617286	 1: 0.19954360011605943	 12: 0.035829924891732493	 27: 0.038256231016044258	 28: 0.05230769030732578	 29: 0.026367069971530738	 30: 0.10735430585566073	 31: 0.064850585253451207},{0: 0.050099240533527489	 1: 0.095471896183561764	 66: 0.051170810577626	 67: 0.038518611321325648	 30: 0.087158325055256405	 31: 0.062492919999717247	 62: 0.039793086831542389	 63: 0.035175529906838005},13.3,4.94377259109,5.0321889614,0.88493033,[],5.61213608591,15.7912,11.0304598881,5.83418124006
0,Shop 67 197-215 Condamine Street Balgowlah 2093,37.4,Balgowlah Platinum,2010-07-28 06:00:00,37.4,{41.86700352851776: 0.052103273059644413	 22.38847596929496: 0.057238616308261062	 42.1612979639: 0.041105463035461587	 38.77635596201588: 0.037034659716673204	 22.969299999999997: 0.032026861974404172	 4.695243783107236: 0.10136884020549518	 4.900640813761177: 0.15256340052940298	 44.10962569331197: 0.033289686849294939},{41.86700352851776: 0.067781307962026499	 42.908768746438994: 0.051314253500487836	 45.04516995999999: 0.040474819498926402	 38.77635596201588: 0.046798275288163292	 4.695243783107236: 0.075735176295827988	 5.0321889614028485: 0.12088025215455619	 22.38847596929496: 0.039004352623498502	 44.10962569331197: 0.054882514763208809},{0: 0.10136884020549518	 1: 0.15256340052940298	 66: 0.033289686849294939	 30: 0.057238616308261062	 57: 0.037034659716673204	 31: 0.032026861974404172	 62: 0.052103273059644413	 63: 0.041105463035461587},{64: 0.051314253500487836	 1: 0.12088025215455619	 66: 0.054882514763208809	 67: 0.040474819498926402	 0: 0.075735176295827988	 62: 0.067781307962026499	 57: 0.046798275288163292	 30: 0.039004352623498502},37.4,4.90064081376,5.0321889614,0.8808110518,[],5.65481421781,15.8076677316,11.0645451136,5.86317460317
0,Shop 67 197-215 Condamine Street Balgowlah 2093,41.3,Balgowlah Platinum,2010-07-28 07:00:00,41.3,{40.0685063086872: 0.10735276018524495	 42.908768746438994: 0.090812232909239302	 38.77635596201588: 0.085976851818547528	 41.86700352851776: 0.046590710084988385	 39.404081840695895: 0.054506648506267748	 36.97226003439508: 0.07123999594632667	 38.21848564506419: 0.056455518849268936	 44.10962569331197: 0.056385850170954654},{40.0685063086872: 0.083374340584300155	 42.908768746438994: 0.0746718961288141	 38.77635596201588: 0.042420834827775603	 41.86700352851776: 0.048186320385639539	 4.695243783107236: 0.086241357939640148	 5.0321889614028485: 0.10207387903285763	 38.21848564506419: 0.050173145945842712	 44.10962569331197: 0.056423300309930612},{64: 0.090812232909239302	 66: 0.056385850170954654	 54: 0.07123999594632667	 56: 0.056455518849268936	 57: 0.085976851818547528	 58: 0.054506648506267748	 59: 0.10735276018524495	 62: 0.046590710084988385},{64: 0.0746718961288141	 1: 0.10207387903285763	 66: 0.056423300309930612	 0: 0.086241357939640148	 56: 0.050173145945842712	 57: 0.042420834827775603	 59: 0.083374340584300155	 62: 0.048186320385639539},41.3,40.0685063087,5.0321889614,0.8766917736,[],5.64780420113,15.8406698565,11.10474171,5.86006339144
0,Shop 67 197-215 Condamine Street Balgowlah 2093,38.9,Balgowlah Platinum,2010-07-28 08:00:00,38.9,{40.0685063086872: 0.10671785058149652	 42.908768746438994: 0.053391054233893162	 38.77635596201588: 0.060951928280164741	 41.86700352851776: 0.056734760061500342	 39.404081840695895: 0.072854818994604484	 36.97226003439508: 0.047466900868013376	 41.23637687001129: 0.064833238723467676	 44.10962569331197: 0.044170003433115772},{40.0685063086872: 0.094827998781950543	 41.23637687001129: 0.061213890395263225	 39.404081840695895: 0.049979352825291923	 4.695243783107236: 0.088127247601638037	 42.908768746438994: 0.046295466209456446	 38.21848564506419: 0.049651861686212433	 44.10962569331197: 0.043129607570115178	 4.962532272981994: 0.1220070922000713},{64: 0.053391054233893162	 66: 0.044170003433115772	 54: 0.047466900868013376	 57: 0.060951928280164741	 58: 0.072854818994604484	 59: 0.10671785058149652	 61: 0.064833238723467676	 62: 0.056734760061500342},{0: 0.088127247601638037	 64: 0.046295466209456446	 66: 0.043129607570115178	 1: 0.1220070922000713	 56: 0.049651861686212433	 58: 0.049979352825291923	 59: 0.094827998781950543	 61: 0.061213890395263225},38.9,40.0685063087,4.96253227298,0.8725724954,[],5.64071670446,15.8695859873,11.1410995539,5.85458860759
0,Shop 67 197-215 Condamine Street Balgowlah 2093,43.8,Balgowlah Platinum,2010-07-28 09:00:00,43.8,{40.0685063086872: 0.097984501010528108	 42.908768746438994: 0.051042923725738751	 45.04516995999999: 0.070425992942063295	 38.77635596201588: 0.04196516673097752	 41.25546380900791: 0.049795531030928229	 41.86700352851776: 0.077304187831578844	 39.404081840695895: 0.053667489262998955	 36.97226003439508: 0.040449512043092765},{43.55352308742195: 0.043375883949325691	 41.86700352851776: 0.083015626133290985	 42.908768746438994: 0.047956583111919644	 45.04516995999999: 0.075749206653832168	 4.943772591087395: 0.11065408938884502	 40.0685063086872: 0.07167556523742577	 4.695243783107236: 0.09497387599955151	 48.48976: 0.054692276288782676},{64: 0.051042923725738751	 67: 0.070425992942063295	 54: 0.040449512043092765	 57: 0.04196516673097752	 58: 0.053667489262998955	 59: 0.097984501010528108	 61: 0.049795531030928229	 62: 0.077304187831578844},{64: 0.047956583111919644	 65: 0.043375883949325691	 67: 0.075749206653832168	 0: 0.09497387599955151	 1: 0.11065408938884502	 73: 0.054692276288782676	 59: 0.07167556523742577	 62: 0.083015626133290985},43.8,40.0685063087,4.94377259109,0.8638553786,[],5.63770055436,15.9063593005,11.1851617604,5.85308056872
0,Shop 67 197-215 Condamine Street Balgowlah 2093,48.6,Balgowlah Platinum,2010-07-28 10:00:00,48.6,{43.55352308742195: 0.050301116858463973	 40.0685063086872: 0.089642393232543485	 42.908768746438994: 0.0580153414427459	 41.25546380900791: 0.056953062401026641	 38.813449173411115: 0.065875723562338492	 41.86700352851776: 0.067724936876422032	 39.404081840695895: 0.044399175122718584	 44.10962569331197: 0.064046058050287319},{41.86700352851776: 0.055722478532046864	 42.908768746438994: 0.063810747010598259	 45.04516995999999: 0.05032285986231301	 44.725903272189996: 0.041713180453066545	 4.695243783107236: 0.044327610643011141	 4.900640813761177: 0.098648411478431952	 22.38847596929496: 0.042602795868614131	 44.10962569331197: 0.066966672832418125},{64: 0.0580153414427459	 65: 0.050301116858463973	 66: 0.064046058050287319	 57: 0.065875723562338492	 58: 0.044399175122718584	 59: 0.089642393232543485	 61: 0.056953062401026641	 62: 0.067724936876422032},{64: 0.063810747010598259	 0: 0.044327610643011141	 66: 0.066966672832418125	 67: 0.041713180453066545	 1: 0.098648411478431952	 30: 0.042602795868614131	 62: 0.055722478532046864},48.6,40.0685063087,4.90064081376,0.8551382618,[],5.64226489685,15.9371428571,11.2367715976,5.85141955836
0,Shop 67 197-215 Condamine Street Balgowlah 2093,45.9,Balgowlah Platinum,2010-07-28 11:00:00,45.9,{41.86700352851776: 0.067092677916224711	 42.908768746438994: 0.069667699639015923	 42.1612979639: 0.059487026244242423	 41.25546380900791: 0.066420896259625717	 38.813449173411115: 0.055766634788102322	 40.0685063086872: 0.081890429670953141	 44.10962569331197: 0.058924481763744908	 43.627466161195365: 0.061186305516150834},{43.55352308742195: 0.059847704901338152	 41.86700352851776: 0.064453969745555423	 41.23637687001129: 0.05427769107205891	 42.1612979639: 0.05792740455597413	 38.77635596201588: 0.051267439845783247	 40.0685063086872: 0.08234732607993614	 4.900640813761177: 0.06482584431837532	 44.10962569331197: 0.055188330133574881},{64: 0.069667699639015923	 65: 0.061186305516150834	 66: 0.058924481763744908	 57: 0.055766634788102322	 59: 0.081890429670953141	 61: 0.066420896259625717	 62: 0.067092677916224711	 63: 0.059487026244242423},{65: 0.059847704901338152	 66: 0.055188330133574881	 1: 0.06482584431837532	 57: 0.051267439845783247	 59: 0.08234732607993614	 61: 0.05427769107205891	 62: 0.064453969745555423	 63: 0.05792740455597413},45.9,40.0685063087,40.0685063087,0.8505404232,[],5.64256289495,15.9253565769,11.2282053885,5.84645669291
0,Shop 67 197-215 Condamine Street Balgowlah 2093,39.6,Balgowlah Platinum,2010-07-28 12:00:00,39.6,{40.0685063086872: 0.11279121276888182	 42.908768746438994: 0.067427991167960624	 40.58057321145188: 0.049655388645925683	 41.25546380900791: 0.058500882039491185	 38.813449173411115: 0.089965959163632467	 41.86700352851776: 0.061399044554087213	 39.404081840695895: 0.048693748227393509	 36.97226003439508: 0.048903883282773661},{40.0685063086872: 0.099877298582580112	 41.23637687001129: 0.048965867231126836	 40.58057321145188: 0.048014465223107657	 38.77635596201588: 0.068648546098228722	 39.404081840695895: 0.053220668141381718	 36.97226003439508: 0.051502427981099309	 42.908768746438994: 0.048686644369626199	 4.900640813761177: 0.088136805749442659},{64: 0.067427991167960624	 54: 0.048903883282773661	 57: 0.089965959163632467	 58: 0.048693748227393509	 59: 0.11279121276888182	 60: 0.049655388645925683	 61: 0.058500882039491185	 62: 0.061399044554087213},{64: 0.048686644369626199	 1: 0.088136805749442659	 54: 0.051502427981099309	 57: 0.068648546098228722	 58: 0.053220668141381718	 59: 0.099877298582580112	 60: 0.048014465223107657	 61: 0.048965867231126836},39.6,40.0685063087,40.0685063087,0.8459425846,[],5.63442758585,15.9028481013,11.2111805482,5.84716981132
0,Shop 67 197-215 Condamine Street Balgowlah 2093,37.4,Balgowlah Platinum,2010-07-28 13:00:00,37.4,{40.0685063086872: 0.10154309723072014	 42.908768746438994: 0.057556254304441737	 41.25546380900791: 0.047271530950487591	 38.813449173411115: 0.10738220716562286	 41.86700352851776: 0.044344856713015426	 39.404081840695895: 0.057733073595297286	 36.97226003439508: 0.10005156054761692	 38.21848564506419: 0.078193663729209342},{40.0685063086872: 0.09720859454226706	 42.908768746438994: 0.053892597145835511	 38.77635596201588: 0.073466581814999668	 41.86700352851776: 0.034278375356219346	 39.404081840695895: 0.052392451474007798	 36.97226003439508: 0.083754293202037478	 4.900640813761177: 0.09163802761356632	 38.21848564506419: 0.073413363045689323},{64: 0.057556254304441737	 54: 0.10005156054761692	 56: 0.078193663729209342	 57: 0.10738220716562286	 58: 0.057733073595297286	 59: 0.10154309723072014	 61: 0.047271530950487591	 62: 0.044344856713015426},{64: 0.053892597145835511	 1: 0.09163802761356632	 54: 0.083754293202037478	 56: 0.073413363045689323	 57: 0.073466581814999668	 58: 0.052392451474007798	 59: 0.09720859454226706	 62: 0.034278375356219346},37.4,38.8134491734,40.0685063087,0.8362637718,[],5.62780124612,15.8800947867,11.1976850123,5.84144427002
